10,0.010015958920121193,0.01734786108136177,0.008786623366177082
20,0.01560258585959673,0.025142842903733253,-0.010265732184052467
30,0.01856890320777893,0.025708835572004318,-0.00918103288859129
40,0.0373358279466629,0.023405732586979866,-0.022259574383497238
50,0.05424216389656067,0.014426157809793949,-0.029036832973361015
60,0.05453027784824371,0.00825455691665411,-0.033503614366054535
70,0.05817902460694313,0.00012570945546030998,-0.04470575600862503
80,0.05609956383705139,-0.00028293742798268795,-0.04831961169838905
90,0.0577002614736557,-0.00620139017701149,-0.053234755992889404
100,0.05698392912745476,-0.006529263220727444,-0.05391944572329521
