10,-0.023756179958581924,0.010474354960024357
20,-0.030363688245415688,0.016339633613824844
30,-0.04532783105969429,0.014688625931739807
40,-0.05080074071884155,0.011211703531444073
50,-0.056954748928546906,0.00455730315297842
60,-0.06278978288173676,0.001282988116145134
70,-0.05967508256435394,-0.003271019086241722
80,-0.06787349283695221,-0.003057122929021716
90,-0.06907244026660919,-0.006767955608665943
100,-0.07146986573934555,-0.006878978572785854
