10,0.19831271469593048
20,0.1361525058746338
30,0.09862850606441498
40,0.08644431084394455
50,0.080372154712677
60,0.07759451866149902
70,0.07512721419334412
80,0.07452090084552765
90,0.07375767827033997
100,0.07351762056350708
