10,0.0026671444065868855,0.008804530836641788,0.004640725441277027,0.0041649057529866695,-0.025781456381082535,-0.02458026260137558,-0.006159869022667408,-0.022724557667970657,-0.011756385676562786
20,0.01161122415214777,0.010091116651892662,0.01805681362748146,0.001234642812050879,-0.021551648154854774,-0.02597172185778618,-0.004976979922503233,-0.03727848827838898,-0.02287272922694683
30,0.017695056274533272,0.010311520658433437,0.025799866765737534,-0.005179690197110176,-0.021501971408724785,-0.02980957180261612,-0.0004378075245767832,-0.04966147616505623,-0.022400254383683205
40,0.01978687196969986,0.007231481373310089,0.02776615135371685,-0.007936561480164528,-0.00411961181089282,-0.03369759023189545,0.003946008626371622,-0.06384927779436111,-0.0195094496011734
50,0.01925954781472683,0.00591952633112669,0.022300297394394875,-0.008244961500167847,0.013906469568610191,-0.03369759023189545,0.003946008626371622,-0.06712641566991806,-0.023597365245223045
