10,-0.007235742174088955,-0.019456302747130394
20,-0.019961588084697723,-0.034238915890455246
30,-0.018133213743567467,-0.04596409574151039
40,-0.018158357590436935,-0.05957011505961418
50,-0.01700424589216709,-0.06257008016109467
