10,-0.002844411414116621,0.01147401425987482
20,0.005006546154618263,0.012345639057457447
30,0.006017676554620266,0.0127108758315444
40,0.013369114138185978,0.009729166515171528
50,0.017149675637483597,0.008558976463973522
