10,0.007958253845572472,0.010846991091966629,0.008940727449953556,0.010090047493577003,0.006096296478062868,0.01238415576517582,0.016261745244264603,0.011177115142345428,0.02124013751745224,0.022437885403633118
20,0.007983556017279625,0.010204119607806206,0.008534345775842667,0.010302871465682983,0.006169428583234549,0.01207691989839077,0.014116192236542702,0.010796971619129181,0.02143629640340805,0.02189926616847515
30,0.008082013577222824,0.010280821472406387,0.008443331345915794,0.010659333318471909,0.006302988156676292,0.012544125318527222,0.013728511519730091,0.011248648166656494,0.02379232831299305,0.023558348417282104
40,0.008680381812155247,0.010963763110339642,0.008671300485730171,0.011605896055698395,0.006716073956340551,0.013265995308756828,0.01438769232481718,0.012581858783960342,0.027121970430016518,0.025675026699900627
50,0.009306687861680984,0.011538416147232056,0.009222131222486496,0.012370952405035496,0.007021018303930759,0.014120824635028839,0.015461516566574574,0.013941040262579918,0.029031069949269295,0.028101293370127678
